smiles,pIC50,QED,TPSA,logP,heavy_atom_count,ratio_C,ratio_N,ratio_O,ratio_F,ratio_S,ratio_Br,ratio_Cl,ratio_I,ratio_C_N,ratio_C_O,ratio_C_F,ratio_C_S,ratio_C_Br,ratio_C_Cl,ratio_C_I,ratio_N_O,ratio_N_F,ratio_N_S,ratio_N_Br,ratio_N_Cl,ratio_N_I,ratio_O_F,ratio_O_S,ratio_O_Br,ratio_O_Cl,ratio_O_I,ratio_F_S,ratio_F_Br,ratio_F_Cl,ratio_F_I,ratio_S_Br,ratio_S_Cl,ratio_S_I,ratio_Br_Cl,ratio_Br_I,ratio_Cl_I,ratio_C_N_O,ratio_C_N_F,ratio_C_N_S,ratio_C_N_Br,ratio_C_N_Cl,ratio_C_N_I,ratio_C_O_F,ratio_C_O_S,ratio_C_O_Br,ratio_C_O_Cl,ratio_C_O_I,ratio_C_F_S,ratio_C_F_Br,ratio_C_F_Cl,ratio_C_F_I,ratio_C_S_Br,ratio_C_S_Cl,ratio_C_S_I,ratio_C_Br_Cl,ratio_C_Br_I,ratio_C_Cl_I,ratio_N_O_F,ratio_N_O_S,ratio_N_O_Br,ratio_N_O_Cl,ratio_N_O_I,ratio_N_F_S,ratio_N_F_Br,ratio_N_F_Cl,ratio_N_F_I,ratio_N_S_Br,ratio_N_S_Cl,ratio_N_S_I,ratio_N_Br_Cl,ratio_N_Br_I,ratio_N_Cl_I,ratio_O_F_S,ratio_O_F_Br,ratio_O_F_Cl,ratio_O_F_I,ratio_O_S_Br,ratio_O_S_Cl,ratio_O_S_I,ratio_O_Br_Cl,ratio_O_Br_I,ratio_O_Cl_I,ratio_F_S_Br,ratio_F_S_Cl,ratio_F_S_I,ratio_F_Br_Cl,ratio_F_Br_I,ratio_F_Cl_I,ratio_S_Br_Cl,ratio_S_Br_I,ratio_S_Cl_I,ratio_Br_Cl_I,ratio_C_N_O_F,ratio_C_N_O_S,ratio_C_N_O_Br,ratio_C_N_O_Cl,ratio_C_N_O_I,ratio_C_N_F_S,ratio_C_N_F_Br,ratio_C_N_F_Cl,ratio_C_N_F_I,ratio_C_N_S_Br,ratio_C_N_S_Cl,ratio_C_N_S_I,ratio_C_N_Br_Cl,ratio_C_N_Br_I,ratio_C_N_Cl_I,ratio_C_O_F_S,ratio_C_O_F_Br,ratio_C_O_F_Cl,ratio_C_O_F_I,ratio_C_O_S_Br,ratio_C_O_S_Cl,ratio_C_O_S_I,ratio_C_O_Br_Cl,ratio_C_O_Br_I,ratio_C_O_Cl_I,ratio_C_F_S_Br,ratio_C_F_S_Cl,ratio_C_F_S_I,ratio_C_F_Br_Cl,ratio_C_F_Br_I,ratio_C_F_Cl_I,ratio_C_S_Br_Cl,ratio_C_S_Br_I,ratio_C_S_Cl_I,ratio_C_Br_Cl_I,ratio_N_O_F_S,ratio_N_O_F_Br,ratio_N_O_F_Cl,ratio_N_O_F_I,ratio_N_O_S_Br,ratio_N_O_S_Cl,ratio_N_O_S_I,ratio_N_O_Br_Cl,ratio_N_O_Br_I,ratio_N_O_Cl_I,ratio_N_F_S_Br,ratio_N_F_S_Cl,ratio_N_F_S_I,ratio_N_F_Br_Cl,ratio_N_F_Br_I,ratio_N_F_Cl_I,ratio_N_S_Br_Cl,ratio_N_S_Br_I,ratio_N_S_Cl_I,ratio_N_Br_Cl_I,ratio_O_F_S_Br,ratio_O_F_S_Cl,ratio_O_F_S_I,ratio_O_F_Br_Cl,ratio_O_F_Br_I,ratio_O_F_Cl_I,ratio_O_S_Br_Cl,ratio_O_S_Br_I,ratio_O_S_Cl_I,ratio_O_Br_Cl_I,ratio_F_S_Br_Cl,ratio_F_S_Br_I,ratio_F_S_Cl_I,ratio_F_Br_Cl_I,ratio_S_Br_Cl_I,ratio_C_N_O_F_S,ratio_C_N_O_F_Br,ratio_C_N_O_F_Cl,ratio_C_N_O_F_I,ratio_C_N_O_S_Br,ratio_C_N_O_S_Cl,ratio_C_N_O_S_I,ratio_C_N_O_Br_Cl,ratio_C_N_O_Br_I,ratio_C_N_O_Cl_I,ratio_C_N_F_S_Br,ratio_C_N_F_S_Cl,ratio_C_N_F_S_I,ratio_C_N_F_Br_Cl,ratio_C_N_F_Br_I,ratio_C_N_F_Cl_I,ratio_C_N_S_Br_Cl,ratio_C_N_S_Br_I,ratio_C_N_S_Cl_I,ratio_C_N_Br_Cl_I,ratio_C_O_F_S_Br,ratio_C_O_F_S_Cl,ratio_C_O_F_S_I,ratio_C_O_F_Br_Cl,ratio_C_O_F_Br_I,ratio_C_O_F_Cl_I,ratio_C_O_S_Br_Cl,ratio_C_O_S_Br_I,ratio_C_O_S_Cl_I,ratio_C_O_Br_Cl_I,ratio_C_F_S_Br_Cl,ratio_C_F_S_Br_I,ratio_C_F_S_Cl_I,ratio_C_F_Br_Cl_I,ratio_C_S_Br_Cl_I,ratio_N_O_F_S_Br,ratio_N_O_F_S_Cl,ratio_N_O_F_S_I,ratio_N_O_F_Br_Cl,ratio_N_O_F_Br_I,ratio_N_O_F_Cl_I,ratio_N_O_S_Br_Cl,ratio_N_O_S_Br_I,ratio_N_O_S_Cl_I,ratio_N_O_Br_Cl_I,ratio_N_F_S_Br_Cl,ratio_N_F_S_Br_I,ratio_N_F_S_Cl_I,ratio_N_F_Br_Cl_I,ratio_N_S_Br_Cl_I,ratio_O_F_S_Br_Cl,ratio_O_F_S_Br_I,ratio_O_F_S_Cl_I,ratio_O_F_Br_Cl_I,ratio_O_S_Br_Cl_I,ratio_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br,ratio_C_N_O_F_S_Cl,ratio_C_N_O_F_S_I,ratio_C_N_O_F_Br_Cl,ratio_C_N_O_F_Br_I,ratio_C_N_O_F_Cl_I,ratio_C_N_O_S_Br_Cl,ratio_C_N_O_S_Br_I,ratio_C_N_O_S_Cl_I,ratio_C_N_O_Br_Cl_I,ratio_C_N_F_S_Br_Cl,ratio_C_N_F_S_Br_I,ratio_C_N_F_S_Cl_I,ratio_C_N_F_Br_Cl_I,ratio_C_N_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl,ratio_C_O_F_S_Br_I,ratio_C_O_F_S_Cl_I,ratio_C_O_F_Br_Cl_I,ratio_C_O_S_Br_Cl_I,ratio_C_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl,ratio_N_O_F_S_Br_I,ratio_N_O_F_S_Cl_I,ratio_N_O_F_Br_Cl_I,ratio_N_O_S_Br_Cl_I,ratio_N_F_S_Br_Cl_I,ratio_O_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br_Cl,ratio_C_N_O_F_S_Br_I,ratio_C_N_O_F_S_Cl_I,ratio_C_N_O_F_Br_Cl_I,ratio_C_N_O_S_Br_Cl_I,ratio_C_N_F_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl_I
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5cccc(O)c5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.32790214,0.0641338417054059,183.03,9.1391,62,0.7419354838709677,0.11290322580645161,0.11290322580645161,,0.016129032258064516,,0.016129032258064516,,0.8548387096774194,0.8548387096774194,,0.7580645161290323,,0.7580645161290323,,0.22580645161290322,,0.12903225806451613,,0.12903225806451613,,,0.12903225806451613,,0.12903225806451613,,,,,,,0.03225806451612903,,,,,0.967741935483871,,0.8709677419354839,,0.8709677419354839,,,0.8709677419354839,,0.8709677419354839,,,,,,,0.7741935483870968,,,,,,0.24193548387096775,,0.24193548387096775,,,,,,,0.14516129032258066,,,,,,,,,,0.14516129032258066,,,,,,,,,,,,,,,,0.9838709677419355,,0.9838709677419355,,,,,,,0.8870967741935484,,,,,,,,,,0.8870967741935484,,,,,,,,,,,,,,,,,,,,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5cccc(OC(F)F)c5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.09691001,0.0661222498817008,172.03,10.034899999999997,65,0.7230769230769231,0.1076923076923077,0.1076923076923077,0.03076923076923077,0.015384615384615385,,0.015384615384615385,,0.8307692307692308,0.8307692307692308,0.7538461538461538,0.7384615384615385,,0.7384615384615385,,0.2153846153846154,0.13846153846153847,0.12307692307692308,,0.12307692307692308,,0.13846153846153847,0.12307692307692308,,0.12307692307692308,,0.046153846153846156,,0.046153846153846156,,,0.03076923076923077,,,,,0.9384615384615385,0.8615384615384616,0.8461538461538461,,0.8461538461538461,,0.8615384615384616,0.8461538461538461,,0.8461538461538461,,0.7692307692307693,,0.7692307692307693,,,0.7538461538461538,,,,,0.24615384615384617,0.23076923076923078,,0.23076923076923078,,0.15384615384615385,,0.15384615384615385,,,0.13846153846153847,,,,,0.15384615384615385,,0.15384615384615385,,,0.13846153846153847,,,,,,0.06153846153846154,,,,,,,,,0.9692307692307692,0.9538461538461539,,0.9538461538461539,,0.8769230769230769,,0.8769230769230769,,,0.8615384615384616,,,,,0.8769230769230769,,0.8769230769230769,,,0.8615384615384616,,,,,,0.7846153846153846,,,,,,,,,0.26153846153846155,,0.26153846153846155,,,0.24615384615384617,,,,,,0.16923076923076924,,,,,,,,,,0.16923076923076924,,,,,,,,,,,,,,0.9846153846153847,,0.9846153846153847,,,0.9692307692307692,,,,,,0.8923076923076924,,,,,,,,,,0.8923076923076924,,,,,,,,,,,,,,,0.27692307692307694,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,9.8569852,0.0762524348978491,166.04000000000002,9.106100000000003,63,0.746031746031746,0.12698412698412698,0.09523809523809523,,0.015873015873015872,,0.015873015873015872,,0.873015873015873,0.8412698412698413,,0.7619047619047619,,0.7619047619047619,,0.2222222222222222,,0.14285714285714285,,0.14285714285714285,,,0.1111111111111111,,0.1111111111111111,,,,,,,0.031746031746031744,,,,,0.9682539682539683,,0.8888888888888888,,0.8888888888888888,,,0.8571428571428571,,0.8571428571428571,,,,,,,0.7777777777777778,,,,,,0.23809523809523808,,0.23809523809523808,,,,,,,0.15873015873015872,,,,,,,,,,0.12698412698412698,,,,,,,,,,,,,,,,0.9841269841269841,,0.9841269841269841,,,,,,,0.9047619047619048,,,,,,,,,,0.873015873015873,,,,,,,,,,,,,,,,,,,,0.25396825396825395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(NC5CCN(C6CC6)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,9.262807357,0.1114738079712582,135.79,9.000300000000003,61,0.7540983606557377,0.13114754098360656,0.06557377049180328,,0.01639344262295082,,0.03278688524590164,,0.8852459016393442,0.819672131147541,,0.7704918032786885,,0.7868852459016393,,0.19672131147540983,,0.14754098360655737,,0.16393442622950818,,,0.08196721311475409,,0.09836065573770492,,,,,,,0.04918032786885246,,,,,0.9508196721311475,,0.9016393442622951,,0.9180327868852459,,,0.8360655737704918,,0.8524590163934426,,,,,,,0.8032786885245902,,,,,,0.21311475409836064,,0.22950819672131148,,,,,,,0.18032786885245902,,,,,,,,,,0.11475409836065574,,,,,,,,,,,,,,,,0.9672131147540983,,0.9836065573770492,,,,,,,0.9344262295081968,,,,,,,,,,0.8688524590163934,,,,,,,,,,,,,,,,,,,,0.2459016393442623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.88605665,0.0653204027446398,183.03,9.174500000000004,63,0.746031746031746,0.1111111111111111,0.1111111111111111,,0.015873015873015872,,0.015873015873015872,,0.8571428571428571,0.8571428571428571,,0.7619047619047619,,0.7619047619047619,,0.2222222222222222,,0.12698412698412698,,0.12698412698412698,,,0.12698412698412698,,0.12698412698412698,,,,,,,0.031746031746031744,,,,,0.9682539682539683,,0.873015873015873,,0.873015873015873,,,0.873015873015873,,0.873015873015873,,,,,,,0.7777777777777778,,,,,,0.23809523809523808,,0.23809523809523808,,,,,,,0.14285714285714285,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,0.9841269841269841,,0.9841269841269841,,,,,,,0.8888888888888888,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,,,,,,0.25396825396825395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])c1,10.63827216,0.070285645262989,172.02999999999997,9.442100000000002,63,0.746031746031746,0.1111111111111111,0.1111111111111111,,0.015873015873015872,,0.015873015873015872,,0.8571428571428571,0.8571428571428571,,0.7619047619047619,,0.7619047619047619,,0.2222222222222222,,0.12698412698412698,,0.12698412698412698,,,0.12698412698412698,,0.12698412698412698,,,,,,,0.031746031746031744,,,,,0.9682539682539683,,0.873015873015873,,0.873015873015873,,,0.873015873015873,,0.873015873015873,,,,,,,0.7777777777777778,,,,,,0.23809523809523808,,0.23809523809523808,,,,,,,0.14285714285714285,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,0.9841269841269841,,0.9841269841269841,,,,,,,0.8888888888888888,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,,,,,,0.25396825396825395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5CCN(CC#N)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.28399666,0.1092106108169889,156.78,8.575980000000007,62,0.7419354838709677,0.12903225806451613,0.08064516129032258,,0.016129032258064516,,0.03225806451612903,,0.8709677419354839,0.8225806451612904,,0.7580645161290323,,0.7741935483870968,,0.20967741935483872,,0.14516129032258066,,0.16129032258064516,,,0.0967741935483871,,0.11290322580645161,,,,,,,0.04838709677419355,,,,,0.9516129032258065,,0.8870967741935484,,0.9032258064516129,,,0.8387096774193549,,0.8548387096774194,,,,,,,0.7903225806451613,,,,,,0.22580645161290322,,0.24193548387096775,,,,,,,0.1774193548387097,,,,,,,,,,0.12903225806451613,,,,,,,,,,,,,,,,0.967741935483871,,0.9838709677419355,,,,,,,0.9193548387096774,,,,,,,,,,0.8709677419354839,,,,,,,,,,,,,,,,,,,,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)=CCCC1=CC[C@H](C(=O)N(C)O)[C@@H](c2ccccc2)C1,5.677780705,0.4860624115488922,40.540000000000006,4.700600000000004,23,0.8695652173913043,0.043478260869565216,0.08695652173913043,,,,,,0.9130434782608695,0.9565217391304348,,,,,,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc([N+](=O)[O-])c(COc2ccc(/C=C3\SC(=S)N(c4ccc([N+](=O)[O-])cc4)C3=O)cc2)c1,5.508638306,0.175785967126251,153.12,5.186000000000004,37,0.6486486486486487,0.08108108108108109,0.21621621621621623,,0.05405405405405406,,,,0.7297297297297297,0.8648648648648649,,0.7027027027027027,,,,0.2972972972972973,,0.13513513513513514,,,,,0.2702702702702703,,,,,,,,,,,,,,0.9459459459459459,,0.7837837837837838,,,,,0.918918918918919,,,,,,,,,,,,,,,0.35135135135135137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1C[C@@H](Oc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,6.031517051,0.1237318402052127,174.24999999999997,6.667100000000007,53,0.6981132075471698,0.07547169811320754,0.16981132075471697,,0.018867924528301886,0.018867924528301886,0.018867924528301886,,0.7735849056603774,0.8679245283018868,,0.7169811320754716,0.7169811320754716,0.7169811320754716,,0.24528301886792453,,0.09433962264150944,0.09433962264150944,0.09433962264150944,,,0.18867924528301888,0.18867924528301888,0.18867924528301888,,,,,,0.03773584905660377,0.03773584905660377,,0.03773584905660377,,,0.9433962264150944,,0.7924528301886793,0.7924528301886793,0.7924528301886793,,,0.8867924528301887,0.8867924528301887,0.8867924528301887,,,,,,0.7358490566037735,0.7358490566037735,,0.7358490566037735,,,,0.2641509433962264,0.2641509433962264,0.2641509433962264,,,,,,0.11320754716981132,0.11320754716981132,,0.11320754716981132,,,,,,,0.20754716981132076,0.20754716981132076,,0.20754716981132076,,,,,,,,,0.05660377358490566,,,,,0.9622641509433962,0.9622641509433962,0.9622641509433962,,,,,,0.8113207547169812,0.8113207547169812,,0.8113207547169812,,,,,,,0.9056603773584906,0.9056603773584906,,0.9056603773584906,,,,,,,,,0.7547169811320755,,,,,,,,0.2830188679245283,0.2830188679245283,,0.2830188679245283,,,,,,,,,0.1320754716981132,,,,,,,,,,0.22641509433962265,,,,,,,,,,,,,0.9811320754716981,0.9811320754716981,,0.9811320754716981,,,,,,,,,0.8301886792452831,,,,,,,,,,0.9245283018867925,,,,,,,,,,,,,,,0.3018867924528302,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(O[C@H]3C[C@@H](C(=O)N[C@@H](Cc4ccc(Br)cc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)N(C(=O)OC(C)(C)C)C3)cc2)cc1,6.259637311,0.119382180336728,174.25,6.975520000000007,54,0.7037037037037037,0.07407407407407407,0.16666666666666666,,0.018518518518518517,0.018518518518518517,0.018518518518518517,,0.7777777777777778,0.8703703703703703,,0.7222222222222222,0.7222222222222222,0.7222222222222222,,0.24074074074074073,,0.09259259259259259,0.09259259259259259,0.09259259259259259,,,0.18518518518518517,0.18518518518518517,0.18518518518518517,,,,,,0.037037037037037035,0.037037037037037035,,0.037037037037037035,,,0.9444444444444444,,0.7962962962962963,0.7962962962962963,0.7962962962962963,,,0.8888888888888888,0.8888888888888888,0.8888888888888888,,,,,,0.7407407407407407,0.7407407407407407,,0.7407407407407407,,,,0.25925925925925924,0.25925925925925924,0.25925925925925924,,,,,,0.1111111111111111,0.1111111111111111,,0.1111111111111111,,,,,,,0.2037037037037037,0.2037037037037037,,0.2037037037037037,,,,,,,,,0.05555555555555555,,,,,0.9629629629629629,0.9629629629629629,0.9629629629629629,,,,,,0.8148148148148148,0.8148148148148148,,0.8148148148148148,,,,,,,0.9074074074074074,0.9074074074074074,,0.9074074074074074,,,,,,,,,0.7592592592592593,,,,,,,,0.2777777777777778,0.2777777777777778,,0.2777777777777778,,,,,,,,,0.12962962962962962,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,0.9814814814814815,0.9814814814814815,,0.9814814814814815,,,,,,,,,0.8333333333333334,,,,,,,,,,0.9259259259259259,,,,,,,,,,,,,,,0.2962962962962963,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCOCCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,10.4436975,0.0555287670883549,155.82,9.137800000000004,65,0.7384615384615385,0.09230769230769231,0.12307692307692308,,0.015384615384615385,,0.03076923076923077,,0.8307692307692308,0.8615384615384616,,0.7538461538461538,,0.7692307692307693,,0.2153846153846154,,0.1076923076923077,,0.12307692307692308,,,0.13846153846153847,,0.15384615384615385,,,,,,,0.046153846153846156,,,,,0.9538461538461539,,0.8461538461538461,,0.8615384615384616,,,0.8769230769230769,,0.8923076923076924,,,,,,,0.7846153846153846,,,,,,0.23076923076923078,,0.24615384615384617,,,,,,,0.13846153846153847,,,,,,,,,,0.16923076923076924,,,,,,,,,,,,,,,,0.9692307692307692,,0.9846153846153847,,,,,,,0.8769230769230769,,,,,,,,,,0.9076923076923077,,,,,,,,,,,,,,,,,,,,0.26153846153846155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2cccc(Oc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)ccc3C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c([N+](=O)[O-])c3)c12,9.358525889,0.0522773209333273,162.38000000000002,8.869020000000004,64,0.75,0.109375,0.109375,,0.015625,,0.015625,,0.859375,0.859375,,0.765625,,0.765625,,0.21875,,0.125,,0.125,,,0.125,,0.125,,,,,,,0.03125,,,,,0.96875,,0.875,,0.875,,,0.875,,0.875,,,,,,,0.78125,,,,,,0.234375,,0.234375,,,,,,,0.140625,,,,,,,,,,0.140625,,,,,,,,,,,,,,,,0.984375,,0.984375,,,,,,,0.890625,,,,,,,,,,0.890625,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5C[C@@H]6C=C[C@H]5C6)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.85387196,0.0626440628664052,162.79999999999998,9.1979,61,0.7540983606557377,0.11475409836065574,0.09836065573770492,,0.01639344262295082,,0.01639344262295082,,0.8688524590163934,0.8524590163934426,,0.7704918032786885,,0.7704918032786885,,0.21311475409836064,,0.13114754098360656,,0.13114754098360656,,,0.11475409836065574,,0.11475409836065574,,,,,,,0.03278688524590164,,,,,0.9672131147540983,,0.8852459016393442,,0.8852459016393442,,,0.8688524590163934,,0.8688524590163934,,,,,,,0.7868852459016393,,,,,,0.22950819672131148,,0.22950819672131148,,,,,,,0.14754098360655737,,,,,,,,,,0.13114754098360656,,,,,,,,,,,,,,,,0.9836065573770492,,0.9836065573770492,,,,,,,0.9016393442622951,,,,,,,,,,0.8852459016393442,,,,,,,,,,,,,,,,,,,,0.2459016393442623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCCN(CC#N)C5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,8.67592342,0.0548526476635013,189.83,8.468880000000008,64,0.734375,0.140625,0.09375,,0.015625,,0.015625,,0.875,0.828125,,0.75,,0.75,,0.234375,,0.15625,,0.15625,,,0.109375,,0.109375,,,,,,,0.03125,,,,,0.96875,,0.890625,,0.890625,,,0.84375,,0.84375,,,,,,,0.765625,,,,,,0.25,,0.25,,,,,,,0.171875,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.984375,,0.984375,,,,,,,0.90625,,,,,,,,,,0.859375,,,,,,,,,,,,,,,,,,,,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
